datetime_hour,store_location,store_id,transaction_count,quantity_demanded,total_revenue,avg_unit_price,hour,day_of_week,day_of_month,month,is_weekend,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,lag_1h_qty,lag_2h_qty,lag_15h_qty,lag_105h_qty,lag_1h_rev,lag_15h_rev,rolling_mean_3h_qty,rolling_mean_15h_qty,rolling_mean_7d_qty,rolling_std_15h_qty,is_peak_demand,demand_tier
2025-05-01 08:00:00,Astoria,3,0,0,0.0,3.3984699316341644,8,3,1,5,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0.0,0.0,34.0,38.0,0.0,123.39999999999999,0.0,24.0,27.847619047619048,18.26784841502379,0,0
2025-05-01 09:00:00,Astoria,3,0,0,0.0,3.3984699316341644,9,3,1,5,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0.0,0.0,49.0,38.0,0.0,139.7,0.0,21.733333333333334,27.485714285714284,19.03180295740593,0,0
2025-05-01 10:00:00,Astoria,3,0,0,0.0,3.3984699316341644,10,3,1,5,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0.0,0.0,60.0,44.0,0.0,201.65,0.0,18.466666666666665,27.123809523809523,18.204656651788984,0,0
2025-05-01 11:00:00,Astoria,3,49,74,226.15,3.110204081632653,11,3,1,5,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0.0,0.0,13.0,52.0,0.0,41.0,0.0,14.466666666666667,26.704761904761906,14.676836301108105,1,2
2025-05-01 12:00:00,Astoria,3,49,70,204.15,3.003061224489796,12,3,1,5,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,74.0,0.0,24.0,21.0,226.15,72.65,24.666666666666668,18.533333333333335,26.914285714285715,21.22958403019803,1,2
2025-05-01 13:00:00,Astoria,3,35,52,161.7,3.0900000000000003,13,3,1,5,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,70.0,74.0,43.0,39.0,204.15,124.6,48.0,21.6,27.38095238095238,25.053656704874747,1,2
2025-05-01 14:00:00,Astoria,3,28,40,130.05,3.267857142857143,14,3,1,5,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,52.0,70.0,18.0,41.0,161.7,54.1,65.33333333333333,22.2,27.504761904761907,25.7021399887247,0,1
2025-05-01 15:00:00,Astoria,3,46,67,213.05,3.1695652173913045,15,3,1,5,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,40.0,52.0,29.0,39.0,130.05,92.25,54.0,23.666666666666668,27.495238095238093,26.070417462454795,1,2
2025-05-01 16:00:00,Astoria,3,52,75,231.7,3.119230769230769,16,3,1,5,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,67.0,40.0,38.0,30.0,213.05,125.45,53.0,26.2,27.761904761904763,28.370507825657896,1,2
2025-05-01 17:00:00,Astoria,3,41,55,174.25,3.139024390243902,17,3,1,5,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,75.0,67.0,12.0,29.0,231.7,38.9,60.666666666666664,28.666666666666668,28.19047619047619,30.96003568350352,1,2
2025-05-01 18:00:00,Astoria,3,35,48,154.15,3.2142857142857144,18,3,1,5,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,55.0,75.0,22.0,41.0,174.25,107.9,65.66666666666667,31.533333333333335,28.438095238095237,31.295519228949146,1,2
2025-05-01 19:00:00,Astoria,3,41,52,162.45,3.1341463414634148,19,3,1,5,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,48.0,55.0,18.0,33.0,154.15,76.5,59.333333333333336,33.266666666666666,28.504761904761907,31.449430307505867,1,2
2025-05-01 20:00:00,Astoria,3,0,0,0.0,3.3984699316341644,20,3,1,5,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,52.0,48.0,0.0,0.0,162.45,0.0,51.666666666666664,35.53333333333333,28.685714285714287,31.49572911334098,0,0
2025-05-02 06:00:00,Astoria,3,0,0,0.0,3.3984699316341644,6,4,2,5,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0.0,52.0,0.0,0.0,0.0,0.0,33.333333333333336,35.53333333333333,28.685714285714287,31.49572911334098,0,0
2025-05-02 07:00:00,Astoria,3,0,0,0.0,3.3984699316341644,7,4,2,5,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,32.0,0.0,0.0,17.333333333333332,35.53333333333333,28.685714285714287,31.49572911334098,0,0
2025-05-02 08:00:00,Astoria,3,0,0,0.0,3.3984699316341644,8,4,2,5,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,40.0,0.0,0.0,0.0,35.53333333333333,28.38095238095238,31.49572911334098,0,0
2025-05-02 09:00:00,Astoria,3,0,0,0.0,3.3984699316341644,9,4,2,5,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,27.0,0.0,0.0,0.0,35.53333333333333,28.0,31.49572911334098,0,0
2025-05-02 10:00:00,Astoria,3,0,0,0.0,3.3984699316341644,10,4,2,5,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,34.0,0.0,0.0,0.0,35.53333333333333,27.742857142857144,31.49572911334098,0,0
2025-05-02 11:00:00,Astoria,3,38,56,180.2,3.210526315789474,11,4,2,5,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0.0,0.0,74.0,37.0,0.0,226.15,0.0,35.53333333333333,27.419047619047618,31.49572911334098,1,2
2025-05-02 12:00:00,Astoria,3,46,64,203.25,3.1695652173913045,12,4,2,5,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,56.0,0.0,70.0,35.0,180.2,204.15,18.666666666666668,34.333333333333336,27.6,30.243456592570052,1,2
2025-05-02 13:00:00,Astoria,3,60,89,270.75,3.059166666666667,13,4,2,5,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,64.0,56.0,52.0,35.0,203.25,161.7,40.0,33.93333333333333,27.876190476190477,29.774069894712753,1,2
2025-05-02 14:00:00,Astoria,3,41,58,182.05,3.1219512195121952,14,4,2,5,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,89.0,64.0,40.0,25.0,270.75,130.05,69.66666666666667,36.4,28.39047619047619,32.76060351790158,1,2
2025-05-02 15:00:00,Astoria,3,37,52,163.85,3.191891891891892,15,4,2,5,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,58.0,89.0,67.0,26.0,182.05,213.05,70.33333333333333,37.6,28.704761904761906,33.22821520506764,1,2
2025-05-02 16:00:00,Astoria,3,34,47,148.05,3.1573529411764705,16,4,2,5,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,52.0,58.0,75.0,25.0,163.85,231.7,66.33333333333333,36.6,28.952380952380953,32.49791202084048,1,2
2025-05-02 17:00:00,Astoria,3,47,71,220.45,3.173404255319149,17,4,2,5,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,47.0,52.0,55.0,38.0,148.05,174.25,52.333333333333336,34.733333333333334,29.16190476190476,30.899529970226972,1,2
2025-05-02 18:00:00,Astoria,3,48,67,204.55,3.079166666666667,18,4,2,5,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,71.0,47.0,48.0,33.0,220.45,154.15,56.666666666666664,35.8,29.476190476190474,31.90879860745984,1,2
2025-05-02 19:00:00,Astoria,3,42,60,185.3,3.1035714285714286,19,4,2,5,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,67.0,71.0,52.0,43.0,204.55,162.45,61.666666666666664,37.06666666666667,29.8,32.79256594035275,1,2
2025-05-02 20:00:00,Astoria,3,0,0,0.0,3.3984699316341644,20,4,2,5,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,60.0,67.0,0.0,0.0,185.3,0.0,66.0,37.6,29.961904761904762,33.11624547387153,0,0
2025-05-03 06:00:00,Astoria,3,0,0,0.0,3.3984699316341644,6,5,3,5,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0.0,60.0,0.0,0.0,0.0,0.0,42.333333333333336,37.6,29.961904761904762,33.11624547387153,0,0
2025-05-03 07:00:00,Astoria,3,0,0,0.0,3.3984699316341644,7,5,3,5,1,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,31.0,0.0,0.0,20.0,37.6,29.961904761904762,33.11624547387153,0,0
2025-05-03 08:00:00,Astoria,3,0,0,0.0,3.3984699316341644,8,5,3,5,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,32.0,0.0,0.0,0.0,37.6,29.666666666666668,33.11624547387153,0,0
2025-05-03 09:00:00,Astoria,3,0,0,0.0,3.3984699316341644,9,5,3,5,1,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,46.0,0.0,0.0,0.0,37.6,29.36190476190476,33.11624547387153,0,0
2025-05-03 10:00:00,Astoria,3,0,0,0.0,3.3984699316341644,10,5,3,5,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,31.0,0.0,0.0,0.0,37.6,28.923809523809524,33.11624547387153,0,0
2025-05-03 11:00:00,Astoria,3,52,82,256.3,3.1471153846153848,11,5,3,5,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0.0,0.0,56.0,37.0,0.0,180.2,0.0,37.6,28.62857142857143,33.11624547387153,1,2
2025-05-03 12:00:00,Astoria,3,33,46,142.3,3.1015151515151516,12,5,3,5,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,82.0,0.0,64.0,28.0,256.3,203.25,27.333333333333332,39.333333333333336,29.057142857142857,34.78642318628405,1,2
2025-05-03 13:00:00,Astoria,3,43,64,198.2,3.17906976744186,13,5,3,5,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,46.0,82.0,89.0,34.0,142.3,270.75,42.666666666666664,38.13333333333333,29.228571428571428,34.179916130187756,1,2
2025-05-03 14:00:00,Astoria,3,35,50,158.8,3.202857142857143,14,5,3,5,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,64.0,46.0,58.0,48.0,198.2,182.05,64.0,36.46666666666667,29.514285714285716,32.06659736652252,1,2
2025-05-03 15:00:00,Astoria,3,55,74,227.5,3.1372727272727277,15,5,3,5,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,50.0,64.0,52.0,25.0,158.8,163.85,53.333333333333336,35.93333333333333,29.533333333333335,31.74781582288476,1,2
2025-05-03 16:00:00,Astoria,3,50,68,215.7,3.198,16,5,3,5,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,74.0,50.0,47.0,45.0,227.5,148.05,62.666666666666664,37.4,30.0,33.025531249106606,1,2
2025-05-03 17:00:00,Astoria,3,36,48,147.75,3.1069444444444443,17,5,3,5,1,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,68.0,74.0,71.0,36.0,215.7,220.45,64.0,38.8,30.21904761904762,33.89521668739878,1,2
2025-05-03 18:00:00,Astoria,3,46,67,205.25,3.0684782608695653,18,5,3,5,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,48.0,68.0,67.0,32.0,147.75,204.55,63.333333333333336,37.266666666666666,30.333333333333332,32.83827615683234,1,2
2025-05-03 19:00:00,Astoria,3,52,68,208.65,3.0740384615384615,19,5,3,5,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,67.0,48.0,60.0,36.0,205.25,185.3,61.0,37.266666666666666,30.666666666666668,32.83827615683234,1,2
2025-05-03 20:00:00,Astoria,3,0,0,0.0,3.3984699316341644,20,5,3,5,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,68.0,67.0,0.0,0.0,208.65,0.0,61.0,37.8,30.97142857142857,33.29564536091773,0,0
2025-05-04 06:00:00,Astoria,3,0,0,0.0,3.3984699316341644,6,6,4,5,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0.0,68.0,0.0,0.0,0.0,0.0,45.0,37.8,30.97142857142857,33.29564536091773,0,0
2025-05-04 07:00:00,Astoria,3,0,0,0.0,3.3984699316341644,7,6,4,5,1,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,31.0,0.0,0.0,22.666666666666668,37.8,30.97142857142857,33.29564536091773,0,0
2025-05-04 08:00:00,Astoria,3,0,0,0.0,3.3984699316341644,8,6,4,5,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,36.0,0.0,0.0,0.0,37.8,30.676190476190477,33.29564536091773,0,0
2025-05-04 09:00:00,Astoria,3,0,0,0.0,3.3984699316341644,9,6,4,5,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,36.0,0.0,0.0,0.0,37.8,30.333333333333332,33.29564536091773,0,0
2025-05-04 10:00:00,Astoria,3,0,0,0.0,3.3984699316341644,10,6,4,5,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,37.0,0.0,0.0,0.0,37.8,29.99047619047619,33.29564536091773,0,0
2025-05-04 11:00:00,Astoria,3,37,51,164.8,3.2405405405405405,11,6,4,5,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0.0,0.0,82.0,40.0,0.0,256.3,0.0,37.8,29.63809523809524,33.29564536091773,1,2
2025-05-04 12:00:00,Astoria,3,63,84,264.15,3.153968253968254,12,6,4,5,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,51.0,0.0,46.0,36.0,164.8,142.3,17.0,35.733333333333334,29.742857142857144,31.255780417769316,1,2
2025-05-04 13:00:00,Astoria,3,43,65,208.45,3.2209302325581395,13,6,4,5,1,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,84.0,51.0,64.0,28.0,264.15,198.2,45.0,38.266666666666666,30.2,33.59946144693114,1,2
2025-05-04 14:00:00,Astoria,3,39,55,178.75,3.2423076923076923,14,6,4,5,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,65.0,84.0,50.0,27.0,208.45,158.8,66.66666666666667,38.333333333333336,30.552380952380954,33.65511352924945,1,2
2025-05-04 15:00:00,Astoria,3,37,56,175.75,3.208108108108108,15,6,4,5,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,55.0,65.0,74.0,38.0,178.75,227.5,68.0,38.666666666666664,30.81904761904762,33.80335289089929,1,2
2025-05-04 16:00:00,Astoria,3,47,72,212.35,2.9659574468085106,16,6,4,5,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,56.0,55.0,68.0,36.0,175.75,215.7,58.666666666666664,37.46666666666667,30.99047619047619,32.762929109124634,1,2
2025-05-04 17:00:00,Astoria,3,49,67,204.85,3.0775510204081633,17,6,4,5,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,72.0,56.0,48.0,34.0,212.35,147.75,61.0,37.733333333333334,31.333333333333332,33.04427044925961,1,2
2025-05-04 18:00:00,Astoria,3,33,48,147.1,3.0727272727272728,18,6,4,5,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,67.0,72.0,67.0,41.0,204.85,205.25,65.0,39.0,31.64761904761905,33.820957154657016,1,2
2025-05-04 19:00:00,Astoria,3,37,49,153.65,3.214864864864865,19,6,4,5,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,48.0,67.0,68.0,41.0,147.1,208.65,62.333333333333336,37.733333333333334,31.714285714285715,33.04427044925961,1,2
2025-05-04 20:00:00,Astoria,3,0,0,0.0,3.3984699316341644,20,6,4,5,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,49.0,48.0,0.0,0.0,153.65,0.0,54.666666666666664,36.46666666666667,31.79047619047619,32.15335278377821,0,0
2025-05-05 06:00:00,Astoria,3,0,0,0.0,3.3984699316341644,6,0,5,5,0,1.0,6.123233995736766e-17,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.0,49.0,0.0,0.0,0.0,0.0,32.333333333333336,36.46666666666667,31.79047619047619,32.15335278377821,0,0
2025-05-05 07:00:00,Astoria,3,0,0,0.0,3.3984699316341644,7,0,5,5,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,46.0,0.0,0.0,16.333333333333332,36.46666666666667,31.79047619047619,32.15335278377821,0,0
2025-05-05 08:00:00,Astoria,3,0,0,0.0,3.3984699316341644,8,0,5,5,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,33.0,0.0,0.0,0.0,36.46666666666667,31.35238095238095,32.15335278377821,0,0
2025-05-05 09:00:00,Astoria,3,0,0,0.0,3.3984699316341644,9,0,5,5,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,23.0,0.0,0.0,0.0,36.46666666666667,31.038095238095238,32.15335278377821,0,0
2025-05-05 10:00:00,Astoria,3,0,0,0.0,3.3984699316341644,10,0,5,5,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,13.0,0.0,0.0,0.0,36.46666666666667,30.81904761904762,32.15335278377821,0,0
2025-05-05 11:00:00,Astoria,3,35,40,117.4,2.948571428571429,11,0,5,5,0,0.258819045102521,-0.9659258262890682,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.0,0.0,51.0,30.0,0.0,164.8,0.0,36.46666666666667,30.695238095238096,32.15335278377821,0,1
2025-05-05 12:00:00,Astoria,3,52,76,234.1,3.0807692307692305,12,0,5,5,0,1.2246467991473532e-16,-1.0,0.0,1.0,0.49999999999999994,-0.8660254037844387,40.0,0.0,84.0,33.0,117.4,264.15,13.333333333333334,35.733333333333334,30.79047619047619,31.922823601095644,1,2
2025-05-05 13:00:00,Astoria,3,39,57,168.15,3.014102564102564,13,0,5,5,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0.49999999999999994,-0.8660254037844387,76.0,40.0,65.0,26.0,234.1,208.45,38.666666666666664,35.2,31.2,31.11545321173116,1,2
2025-05-05 14:00:00,Astoria,3,43,63,203.45,3.1744186046511627,14,0,5,5,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.49999999999999994,-0.8660254037844387,57.0,76.0,55.0,28.0,168.15,178.75,57.666666666666664,34.666666666666664,31.495238095238093,30.633004298973923,1,2
2025-05-05 15:00:00,Astoria,3,40,56,184.9,3.34375,15,0,5,5,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0.49999999999999994,-0.8660254037844387,63.0,57.0,56.0,32.0,203.45,175.75,65.33333333333333,35.2,31.82857142857143,31.078701940166624,1,2
2025-05-05 16:00:00,Astoria,3,50,72,229.6,3.1719999999999997,16,0,5,5,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.49999999999999994,-0.8660254037844387,56.0,63.0,72.0,20.0,184.9,212.35,58.666666666666664,35.2,32.05714285714286,31.078701940166624,1,2
2025-05-05 17:00:00,Astoria,3,32,49,155.6,3.1828125,17,0,5,5,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.49999999999999994,-0.8660254037844387,72.0,56.0,67.0,45.0,229.6,204.85,63.666666666666664,35.2,32.55238095238095,31.078701940166624,1,2
2025-05-05 18:00:00,Astoria,3,50,72,225.95,3.105,18,0,5,5,0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.49999999999999994,-0.8660254037844387,49.0,72.0,48.0,26.0,155.6,147.1,59.0,34.0,32.59047619047619,30.09508740167219,1,2
2025-05-05 19:00:00,Astoria,3,46,69,207.5,3.0804347826086955,19,0,5,5,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,0.49999999999999994,-0.8660254037844387,72.0,49.0,49.0,31.0,225.95,153.65,64.33333333333333,35.6,33.02857142857143,31.49784573132404,1,2
2025-05-05 20:00:00,Astoria,3,0,0,0.0,3.3984699316341644,20,0,5,5,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.49999999999999994,-0.8660254037844387,69.0,72.0,0.0,0.0,207.5,0.0,63.333333333333336,36.93333333333333,33.39047619047619,32.51256167493834,0,0
2025-05-06 06:00:00,Astoria,3,0,0,0.0,3.3984699316341644,6,1,6,5,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0.0,69.0,0.0,0.0,0.0,0.0,47.0,36.93333333333333,33.39047619047619,32.51256167493834,0,0
2025-05-06 07:00:00,Astoria,3,0,0,0.0,3.3984699316341644,7,1,6,5,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,23.0,0.0,0.0,23.0,36.93333333333333,33.39047619047619,32.51256167493834,0,0
2025-05-06 08:00:00,Astoria,3,0,0,0.0,3.3984699316341644,8,1,6,5,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,23.0,0.0,0.0,0.0,36.93333333333333,33.17142857142857,32.51256167493834,0,0
2025-05-06 09:00:00,Astoria,3,0,0,0.0,3.3984699316341644,9,1,6,5,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,23.0,0.0,0.0,0.0,36.93333333333333,32.95238095238095,32.51256167493834,0,0
2025-05-06 10:00:00,Astoria,3,0,0,0.0,3.3984699316341644,10,1,6,5,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,29.0,0.0,0.0,0.0,36.93333333333333,32.733333333333334,32.51256167493834,0,0
2025-05-06 11:00:00,Astoria,3,23,29,94.6,3.2782608695652176,11,1,6,5,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0.0,0.0,40.0,16.0,0.0,117.4,0.0,36.93333333333333,32.457142857142856,32.51256167493834,0,1
2025-05-06 12:00:00,Astoria,3,39,59,181.9,3.0974358974358975,12,1,6,5,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,29.0,0.0,76.0,32.0,94.6,234.1,9.666666666666666,36.2,32.58095238095238,32.56246743897471,1,2
2025-05-06 13:00:00,Astoria,3,24,31,99.25,3.266666666666667,13,1,6,5,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,59.0,29.0,57.0,27.0,181.9,168.15,29.333333333333332,35.06666666666667,32.838095238095235,31.351615740242348,0,1
2025-05-06 14:00:00,Astoria,3,31,44,140.35,3.2241935483870967,14,1,6,5,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,31.0,59.0,63.0,24.0,99.25,203.45,39.666666666666664,33.333333333333336,32.87619047619047,30.76562707834527,1,2
2025-05-06 15:00:00,Astoria,3,46,63,213.3,3.401086956521739,15,1,6,5,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,44.0,31.0,56.0,35.0,140.35,184.9,44.666666666666664,32.06666666666667,33.06666666666667,29.833985095301443,1,2
2025-05-06 16:00:00,Astoria,3,34,47,139.45,3.0352941176470587,16,1,6,5,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,63.0,44.0,72.0,24.0,213.3,229.6,46.0,32.53333333333333,33.333333333333336,30.286410593972157,1,2
2025-05-06 17:00:00,Astoria,3,33,48,150.05,3.210606060606061,17,1,6,5,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,47.0,63.0,49.0,29.0,139.45,155.6,51.333333333333336,30.866666666666667,33.55238095238095,28.60036629802063,1,2
2025-05-06 18:00:00,Astoria,3,26,42,120.75,2.923076923076923,18,1,6,5,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,48.0,47.0,72.0,34.0,150.05,225.95,52.666666666666664,30.8,33.733333333333334,28.55621023275226,1,2
2025-05-06 19:00:00,Astoria,3,35,51,153.4,3.025714285714286,19,1,6,5,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,42.0,48.0,69.0,36.0,120.75,207.5,45.666666666666664,28.8,33.80952380952381,26.436446703097527,1,2
